Phylum,Class,Order,Family,Genus,Species,OTU,CGH0116_C2D1,CGH0116_JX,CKH0135_JX,CWZ0121_JX,CWZ0121_PD,DGN16SxfsMAaA_12_117,DGN16SxfsMAaA_12_122,DGN16SxfsMAaA_13_114,DGN16SxfsMAaA_16_119,DGN16SxfsMAaA_17_112,DGN16SxfsMAaA_18_115,DGN16SxfsMCaB_19_109,DGN16SxfsMCaB_20_109,DGN16SxfsMCaB_21_109,DGN16SxfsMCaB_22_109,FMS0129_JX,FQT0113_C2D15,FQT0113_JX,FW0124_JX,GXJ0103_C6,GXJ0103_C8D15,GZL0140_JX,HAH0115_JX,HM0120_JX,HSR0114_JX,JFQ0138_JX,LGZ0123_JX,LJK0127_JX,LMS0134_JX,LWM0133_JX,PXX0136_JX,SJH0128_JX,SLM0122_JX,SZL0119_JX,TWH0126_JX,WHYD200513577_A,WHYD200513765_A,WHYD200513766_A,WHYD200513772_A,WHYD200513773_A,WHYD200513783_A,WHYD200513784_A,WHYD200513785_A,WHYD200513786_A,WHYD200513791_A,WHYD200513792_A,WHYD200513795_A,WHYD200513797_A,WHYD200513798_A,WHYD200513799_A,WHYD200513800_A,WHYD200513802_A,WHYD200513812_A,WHYD200513813_A,WHYD200513815_A,WHYD200513822_A,WHYD200716229_A,WHYD200716230_A,WHYD200716245_A,WHYD200716254_A,WY0132_JX,YGF0137_JX,YMS0125_JX,YZR0106_C2,YZR0106_C4,YZY0112_C2D15,ZJD0111_C4uiPD,ZJD0111_JX,ZXL0117_JX
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_bacterium_g__Bacteroides,OTU4893,50,25,0,24,54,286,0,18,211,0,1,6,0,128,0,61,0,0,3,0,25,0,10,174,28,0,24,0,139,1,0,38,25,86,0,0,2,0,103,3,5,0,60,5,0,51,0,89,0,32,77,31,50,0,2,0,23,72,1,34,1,22,66,0,0,147,1,0,26
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU5285,1,3,0,82,102,0,0,0,0,0,0,15,0,0,0,50,0,0,0,1,0,0,0,0,8,0,0,0,0,5,0,40,0,70,0,0,1,5,465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,42,0,0,0,0,0,0,2
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_bacterium_g__Bacteroides,OTU5395,0,32,0,99,10,0,0,5,0,0,1,17,0,0,0,1,0,0,2,0,11,2,0,26,137,0,0,0,0,1,0,33,0,0,0,0,1,0,3,0,0,0,8,0,248,9,0,14,0,0,0,1,15,0,0,0,0,0,0,1,45,10,12,0,0,6,5,0,1
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_bacterium_g__Bacteroides,OTU6598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,6,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_xylanisolvens_g__Bacteroides,OTU2127,13,52,1,90,70,11,3,12,8,154,0,4,8,161,0,120,5,122,39,0,11,1070,0,74,17,0,22,0,57,1,1053,138,0,7,1,0,1,1,413,3,2,1348,172,6,460,31,0,455,4,38,0,14,162,1,0,15,21,1169,85,14,57,47,15,0,0,61,8,0,3
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU4815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_fragilis,OTU2029,0,4,769,0,0,1,0,7,1,0,1,485,1,853,1,176,40,28242,1260,3,0,6616,0,0,29,6278,1213,1,11,0,4702,4,759,268,1,0,2,4,94,9771,2,9596,1,150,0,0,34300,0,142,1676,8,384,31,18087,0,68,1676,15,410,1310,877,1,108,1,0,0,1265,332,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_organism_g__Bacteroides,OTU1925,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,10,0,0,0,0,16,0,1,0,1,1,0,0,5,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,58,0,0,0,0,0,0,0,0,3
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU3028,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,77,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,10
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU388,0,6,0,11,7,24,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,10,0,0,2,0,7,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU383,2,1,0,26,15,0,0,0,0,0,0,0,27,10,0,4,0,13,1,0,0,9,0,0,3,1,3,0,2,0,9,4,0,29,0,0,0,0,7,0,0,39,0,0,0,1,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU84,6,18,0,0,1,402,0,0,144,0,1,0,0,31,0,9,0,0,0,0,0,0,0,10,2,0,8,0,5,0,0,14,31,3,0,0,0,0,0,0,0,0,8,0,0,1,0,18,0,9,0,11,5,0,0,0,0,2,0,2,25,4,63,0,0,5,2,6,5
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_stercoris_ATCC_43183,OTU5820,10,69,0,243,128,0,0,2,0,0,0,7,0,1,0,63,0,4,0,14,8,0,1,0,697,0,0,0,0,26,0,101,1,1440,0,0,0,0,79,0,1,0,1,0,0,0,0,5,0,0,0,1,2,0,0,0,91,0,1,17,10,1171,16,0,0,0,12,0,52
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_vulgatus,OTU2000,70,82,0,50,175,164,1,11,156,0,3,37,0,41,0,598,0,0,8,3,23,0,5,270,12,0,39,0,18,5,0,36,415,109,1,0,0,0,115,7,2,0,3,0,0,42,0,10,0,9,1,1,15,0,0,0,2,34,1,4,139,117,269,0,0,367,331,16,66
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU5307,0,1,0,8,5,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,8,1,0,0,0,0,3,3,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_stercoris_ATCC_43183,OTU5407,1,2,0,51,43,1,2,0,3,0,0,5,0,0,0,4,0,0,2,0,0,2,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,2,29,0,0,1,2,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,1
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_dorei,OTU5197,533,453,1,221,455,1031,6,30,519,0,12,72,0,1780,0,334,0,0,33,8,41,0,224,953,91,0,152,3,847,13,0,104,448,437,0,0,89,65,5,3,69,0,1025,306,1,740,1,2545,1,13,2520,2357,580,0,4,0,32,235,286,93,239,158,384,1,0,846,455,2447,323
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_sp._Marseille-P3108,OTU5992,0,1,0,13,4,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,17,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,2,4,0,1,4,3,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU4806,2,36,0,34,6,135,2,2,131,0,2,6,0,16,0,10,1,2,1,0,8,438,0,91,20,682,34,0,5,1,144,61,2,63,0,0,15,0,31,1,7,3,7,4,167,4364,0,18,0,12,7,6,65,0,1,1,21,1042,267,4,407,1,134,0,1079,522,3,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU3032,0,0,0,0,0,0,1,9,0,0,16,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_massiliensis,OTU6685,2460,1001,0,1410,3242,0,37,64,0,1,84,0,0,0,0,0,0,1,21,39,86,0,1,1678,193,0,0,0,0,530,0,2349,0,0,1,0,46,84,0,0,119,0,919,0,1,0,0,3171,0,0,0,0,1573,0,11,0,0,2233,0,0,0,0,0,1,0,0,0,0,792
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU2346,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,21
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU2513,111,53,0,16,29,69,2,6,40,0,10,12,0,88,0,70,0,0,5,2,15,0,81,88,15,0,44,1,33,12,0,15,135,27,1,6,16,4,50,7,29,0,54,7,0,53,0,33,0,179,89,16,73,0,2,0,35,19,2,86,52,8,50,0,0,50,35,46,96
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_bacterium_g__Bacteroides,OTU2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU5234,2,2,0,0,3,8,0,0,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,5,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,6,2,0,0,0,1,0,8,0,0,3,0,0,0,0,2,0,0,15,4,6,0,0,6,15,23,1
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU4758,1,4,0,4,9,38,0,4,53,0,0,1,0,4,1,12,0,0,3,0,2,4,0,9,5,0,20,0,51,0,0,17,1,2,0,0,0,0,61,1,0,26,10,0,21,15,0,10,0,12,4,3,0,0,0,0,26,38,0,5,1,0,6,0,0,5,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_uniformis,OTU2958,6,69,8,893,288,0,6,206,0,6,18,262,0,45,0,74,33,0,16,25,553,1299,3,228,677,0,2201,96,0,61,1346,885,44,47,1,0,2,33,41,2,29,1,2,1,2,1,0,13,0,0,8,8,6,6,0,0,17,32,2,5,68,662,1129,0,0,94,13,0,21
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU4739,0,0,0,113,250,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,2,0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU5993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,3,0,1,0,0,0,0,0,1
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_plebeius,OTU5089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,26,148,8,0,13308,0,0,1,72,0,0,1,0,0,0,0,9,0,0,9,0,1955,0,0,211,0,27,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU2999,0,0,0,0,5,0,1,4,0,0,0,0,0,0,0,2,0,42,24,0,1,52,0,0,87,18,1,0,0,6,10,6,0,1,0,0,0,1,0,0,2,2,5,2,1,2,0,12,0,0,75,362,16,0,0,0,2,339,0,1,307,4,3,1,1,3,0,0,150
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU2355,0,0,0,0,1,8,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,1,3,0,0,2,2,11,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU2198,0,2,0,0,0,0,2,0,1,0,0,3,0,3,0,2,0,0,0,0,0,0,0,5,2,0,1,0,3,1,0,1,11,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,1,3,2,2,0,0,0,0,0,0,2,0,4,3,0,0,3,11,2,1
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU1247,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,43,0,0,0,0,2,0,0,0,81,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,3,0,0,10,3,0,0,0,0,0,3,3,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU4589,0,3,0,12,20,73,0,14,51,0,2,3,0,25,0,18,1,0,16,0,3,23,0,109,4,0,3,0,33,0,0,5,0,66,0,0,0,0,80,7,3,149,5,6,34,52,0,5,0,1,9,33,3,0,0,0,8,32,18,23,23,1,23,0,0,44,1,0,4
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU4832,74,17,0,16,30,6,0,7,12,0,4,2,0,48,2,36,0,5,0,2,2,2,56,6,18,0,11,0,11,0,33,12,8,38,0,0,1,2,24,11,8,2,2,3,2,21,0,13,0,125,0,2,32,0,0,0,6,2,1,27,4,0,4,0,0,15,10,22,16
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU4836,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2,0,9,1,5,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,4,0,20,1,0,0,0,0,0,25,24,3,6,0,0,0,0,0,0,0,2,0,0,0,0,8,3,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU6693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU6698,0,1,1,2,15,0,0,0,0,1,0,1,0,0,0,0,3,21,0,2,0,46,0,0,0,25,0,0,19,0,19,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,12,2,27,0,0,90,52,0,0,1,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_cellulosilyticus,OTU5963,37,235,0,20,28,1330,6,257,768,5,52,0,1,68,0,62,3,0,21,31,452,0,0,10,314,0,197,9,0,6,0,1667,51,0,9,22,37,12,40,20,220,352,120,109,2211,0,0,196,1,152,0,305,93,0,0,2,35,40,0,17,556,40,568,0,0,0,4,0,22
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_caccae,OTU3012,44,55,0,132,117,354,1111,442,563,27032,62,7,19709,0,0,1462,0,0,297,76,374,0,2,136,169,0,0,0,1051,60,0,24,0,0,6,18,21,9,1467,8,128,40,670,111,6,5,0,454,0,5,532,563,360,0,1,2,895,4992,7,443,0,120,0,0,0,1,0,0,156
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU1785,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,9,0,16,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU3015,111,123,0,11,62,114,23,22,110,0,7,18,0,0,0,190,0,0,19,4,26,0,20,208,23,0,35,0,0,4,0,31,127,0,0,2,7,1,394,427,99,0,251,0,0,784,0,29,0,1396,1,0,553,0,2,0,330,941,0,857,149,73,251,0,1,241,100,0,59
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU6449,0,0,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11,10,1,0,0,0,1,0,3,0,0,0,2,0,0,0,1,0,0,37,1,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU4912,0,0,0,6,46,3,0,0,0,0,0,0,0,11,0,0,0,0,9,0,0,0,0,8,0,0,1,0,1,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,21,0,0,0,0,0,0,6,0,17,0,11,0,0,0,81,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU1924,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_bacterium_g__Bacteroides,OTU2509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,0,7,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU6526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,80,0,1,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU4966,2,43,0,0,0,0,0,11,0,0,0,36,0,0,0,0,0,0,1,0,8,0,0,1,34,0,107,0,0,1,0,74,0,0,0,0,1,3,0,0,0,0,0,24,85,0,0,15,0,0,0,59,2,0,0,0,0,0,1,0,0,23,24,0,0,0,12,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU5098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58,0,0,0,0,1,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,2,0,13,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU5300,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,22,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,33,0,0,0,4,0,0,0,0,0,0,1,0,0,42,0,0,7,0,0,0,0,15,16,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU4789,0,1,0,0,0,13,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,31,0,1,1,0,0,9,0,0,0,0,1,8,0,0,16,0,6,0,24,22,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU4788,3,5,124,1,7,14,1,7,22,84,0,7,49,22,7,7,16,481,21,1,2,375,0,18,4,100,31,0,35,0,123,1,20,3,0,1,0,2,9,25,1,242,3,18,16,36,200,2,3,38,22,25,6,117,0,0,101,7,6,27,62,2,4,8,34,9,12,48,4
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_bacterium_g__Bacteroides,OTU4722,7,19,0,24,13,74,0,17,28,0,0,1,0,34,0,4,1,0,9,1,14,10,0,34,34,0,38,0,6,0,0,111,3,2,0,0,1,0,77,3,0,22,16,6,315,68,0,73,0,1,22,50,29,0,0,0,14,31,0,3,5,16,31,0,0,80,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_bacterium_g__Bacteroides,OTU4720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,58,3,0,59,0,32,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_stercoris_ATCC_43183,OTU5959,0,1,0,1517,1174,0,0,5,0,0,0,141,0,1,0,607,0,1,1,3,14,0,0,0,138,0,1,0,0,22,0,1130,0,338,2,5,15,92,3258,0,76,0,0,30,0,0,0,0,0,0,0,114,0,1,2,0,1,1,380,0,3,360,2,0,0,0,0,0,99
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU950,0,1,0,6,1,7,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,15,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU6202,0,2,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,4,8,0,1,0,0,0,0,0,1
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU4791,5,0,0,16,16,0,2,0,1,4,0,3,6,0,0,24,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,13,0,6,0,0,1,4,44,0,2,2,1,2,0,0,0,0,0,0,0,2,0,0,0,0,5,0,3,0,0,10,0,0,0,0,0,0,1
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unclassified_g__Bacteroides,OTU4975,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,0,3,1,5,0,1,0,0,4,0,0,0,0,3,1,51,3,0,2,0,0,0,0,0,0,0,0,1,0,3,0,2,0,2,0,0,8,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_vulgatus,OTU4998,4526,6355,0,2482,5410,13874,408,743,8783,0,479,2799,3,19845,1,8387,0,10,733,361,1402,0,5928,9346,1522,0,2824,48,6957,370,1,1479,16429,4645,24,66,203,84,4033,2790,1312,1,3180,10,6,5966,1,502,2,16768,113,85,5610,1,61,0,2422,7531,21,9014,4317,3661,9140,1,1,11736,10249,24379,9074
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_massiliensis,OTU5329,193,86,0,164,354,0,6,9,0,0,4,0,0,0,0,0,0,0,3,2,11,0,0,253,9,0,0,0,0,58,0,197,0,0,0,0,1,160,0,0,1,0,591,0,0,0,1,1925,0,0,0,0,1081,0,0,0,0,1184,0,0,0,0,0,0,0,0,0,0,84
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured_organism_g__Bacteroides,OTU5043,14,46,0,98,235,20,27,12,39,0,3,15,0,0,0,258,0,1,5,3,19,0,1,10,15,0,0,0,2,1,0,30,0,273,0,0,0,7,561,0,13,0,22,0,0,0,0,7,0,0,1,1,23,0,0,0,26,124,18,32,0,120,1,0,0,0,0,1,37
Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_nordii,OTU3003,12,4,0,0,0,0,1,4,0,0,0,39,0,4,0,0,0,0,6,0,0,0,0,0,1,556,67,0,0,3,0,0,0,0,2,2,0,15,1,0,0,27,0,0,0,215,0,6,2,5,0,97,6,0,0,1,35,133,0,11,0,0,36,0,0,129,0,0,3
